codigo_del_inmueble,organizacion,pais,provincia,departamento,localidad,calle,numero,situacion_inmueble,superficie_aproximada_m2,longitud,latitud
200002040,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avenida Rivadavia,1355,Propiedad del ENA,946.18,-58.3856772514,-34.6084300149
200002059,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avenida de Mayo,1317,Propiedad del ENA,1361.25,-58.3850685344,-34.6089557188
200002067,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avenida Paseo Colon,635,Propiedad del ENA,2740.15,-58.3698313808,-34.6150957993
200002075,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 3,,Hipolito Yrigoyen,2221/51,Propiedad del ENA,1461.43,-58.398049986,-34.6104868916
200002083,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Carlos Pellegrini,675,Propiedad del ENA,1137.77,-58.3807413794,-34.6004892217
200002091,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Carlos Pellegrini,53,Propiedad del ENA,455.53,-58.3804470299,-34.6077409494
200002105,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avenida Rivadavia,1745,Propiedad del ENA,841.7,-58.3912102,-34.6088987092
200002113,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Humberto Primo,102-108-110,Propiedad del ENA,3295.14,-58.3674396779,-34.6210218154
200002121,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Hipolito Yrigoyen,370,Propiedad del ENA,11165.97,-58.3713989974,-34.6094961176
200002131,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,San Martin,440,Propiedad del ENA,363.72,-58.3740777519,-34.6028661755
200002148,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Bernardo de Irigoyen,474/478/482/486,Propiedad del ENA,1067.99,-58.3800461064,-34.6137871503
200002156,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tte. Gral Juan D. Peron,1378,Propiedad del ENA,761.85,-58.3860127426,-34.6066677017
200002164,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Bartolome Mitre,841/45,Propiedad del ENA,368.39,-58.3785017026,-34.6069198994
200002172,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Avda. del Libertador,7602/7618,Propiedad del ENA,473.79,-58.4610414661,-34.5439679726
200002180,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Azopardo,350,Propiedad del ENA,4399.31,-58.3676263024,-34.6116089076
200002199,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Defensa,463/465/467,Propiedad del ENA,1151.19,-58.3722211414,-34.6133184912
200002202,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,,Beauchef,1450/1452/1454,Propiedad del ENA,479.61,-58.4310175369,-34.6339053033
200002210,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,Zepita,3102/38/40/42,Propiedad del ENA,19485.12,-58.3903983814,-34.6596225563
200002229,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,,Virrey Liniers,162/8,Propiedad del ENA,1992.53,-58.4146404397,-34.61229049
200016521,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Hipólito Yrigoyen,1230,Propiedad del ENA,594.02,-58.3838761692,-34.6100115743
200043650,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,Zepita,3102,Propiedad del ENA,765.05,-58.3900679383,-34.6599368241
200044010,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Defensa,131/135,Alquilado,442.18,-58.3723034871,-34.6095330585
200044029,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Perón,1388,Alquilado,339.94,-58.3862273643,-34.6065441419
200048261,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Rosario,50,Alquilado,725.51,-58.4292276681,-34.6186669039
200048271,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Rivadavia,2499,Alquilado,188.09,-58.40169595,-34.609678476
200048288,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,,Av. Alvarez Jonte,2376,Alquilado,500.44,-58.4756772117,-34.6066224721
200048296,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Cabildo,999,Alquilado,1027.84,-58.4460231268,-34.5688755023
200048301,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Hipolito Yrigoyen,440,Alquilado,1475.81,-58.3729947718,-34.6091955611
200048318,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,,Castro Barros,755,Alquilado,1035.0,-58.4198558609,-34.6207089928
200048326,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,,Baldomero F. Moreno,1259,Alquilado,1339.3,-58.4444196008,-34.6315365955
200048385,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Sarmiento,1155,Alquilado,1341.0,-58.3830454161,-34.6047334217
200048423,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Av. de los Constituyentes,5833,Alquilado,727.99,-58.5031707092,-34.5730237168
200048431,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Zado,3250,Alquilado,235.32,-58.5028864968,-34.5728432463
200048441,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,11 de Septiembre,4223,Alquilado,233.57,-58.4647432953,-34.5407586889
200048458,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 9,,Av. Rivadavia,10910,Alquilado,946.64,-58.5176329124,-34.6394855869
200048466,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Concepción Arenal,3457,Alquilado,444.17,-58.4464066008,-34.5832688428
200048474,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Salta, 1449/51,Alquilado,3092.37,-58.3833389814,-34.6253810438
200013001,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avenida Cordoba,1118,Propiedad del ENA,2658.65,-58.3829828155,-34.5996178838
200021241,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 3,,Misiones,85,Propiedad del ENA,250.9,-58.4046724465,-34.6110609819
200021266,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Cordoba,720,Propiedad del ENA,352.06,-58.3767854501,-34.5961630536
200021320,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paseo Colon,1068,Propiedad del ENA,462.93,-58.3680615732,-34.6201954478
200024117,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Junin,1058/60/62,Propiedad del ENA,510.18,-58.3978279025,-34.5964293346
200027035,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,282.12,-58.3877021809,-34.6034585501
200027043,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Defensa,363,Propiedad del ENA,984.69,-58.3723230298,-34.612097649
200027051,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Alvarez Thomas,2356,Propiedad del ENA,429.4,-58.4748420874,-34.5777346069
200027061,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Balcarce,610,Propiedad del ENA,569.97,-58.3703891242,-34.6149465224
200027086,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Cordoba,720,Propiedad del ENA,781.78,-58.3771489391,-34.5990304367
200027116,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Defensa,363,Propiedad del ENA,984.71,-58.3723230344,-34.6120976508
200027124,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,250,Propiedad del ENA,556.99,-58.3701635061,-34.6102013565
200027132,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 3,,Dr A Alsina,2964,Propiedad del ENA,527.69,-58.4079872724,-34.6129038979
200027140,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,437,Propiedad del ENA,321.63,-58.3726161454,-34.6111837544
200027159,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 9,,Peron Eva,3799,Propiedad del ENA,164.69,-58.4680545919,-34.6469828294
200027167,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 9,,Gral Jose Maria Paz,10658,Propiedad del ENA,310.54,-58.5287606172,-34.640041308
200027175,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 3,,Jujuy,966,Propiedad del ENA,200.92,-58.4026593658,-34.6206795635
200027183,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Mexico,270,Propiedad del ENA,569.97,-58.3703891242,-34.6149465224
200027191,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.3876329144,-34.6035947153
200027205,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paseo Colon,239,Propiedad del ENA,1133.25,-58.3699827307,-34.6104359116
200027213,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paseo Colon,329,Propiedad del ENA,676.47,-58.3698938325,-34.6117005464
200027221,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Piedras,353,Propiedad del ENA,1824.0,-58.3779941702,-34.6123986853
200027231,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,Pres Roque Saenz Peña,933,Propiedad del ENA,483.44,-58.3797506418,-34.6044714285
200027248,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,Regimiento de Patricios,937,Propiedad del ENA,328.31,-58.3698193496,-34.638556174
200027256,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,,Bernardino Rivadavia,7451,Propiedad del ENA,471.86,-58.4706842761,-34.6305336889
200027264,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Santa Fe,5140,Propiedad del ENA,520.21,-58.4326548697,-34.5766635472
200027272,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Domingo F Sarmiento,732,Propiedad del ENA,415.1,-58.3770140369,-34.6048610225
200027280,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 8,,Cnel Francisco Sayos,5654,Propiedad del ENA,402.75,-58.4739603912,-34.6776039692
200027302,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Suipacha,782,Propiedad del ENA,153.13,-58.3799012347,-34.5991943888
200027310,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Peron Tte Gral Juan Domingo,332,Propiedad del ENA,655.08,-58.3713953308,-34.6056702527
200027329,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucuman,480,Propiedad del ENA,498.11,-58.3737652737,-34.6010790484
200027337,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucuman,500,Propiedad del ENA,498.11,-58.3737652737,-34.6010790484
200027345,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,504.22,-58.3763710324,-34.6136878346
200027371,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,La Rioja,2079,Propiedad del ENA,914.78,-58.4062083786,-34.6357038339
200027396,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Cordoba,1801,Propiedad del ENA,513.33,-58.3932435948,-34.5993522652
200027401,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Cordoba,1801,Propiedad del ENA,583.9,-58.3932319965,-34.599344689
200027418,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Cordoba,1801,Propiedad del ENA,574.26,-58.3932322169,-34.59933831
200027426,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Cordoba,1801,Propiedad del ENA,568.93,-58.3932378137,-34.5993568054
200027434,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Cordoba,1801,Propiedad del ENA,503.54,-58.3932368352,-34.5993436176
200027442,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.3906349701,-34.6166290936
200027450,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.3906349701,-34.6166290936
200027469,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.3906349701,-34.6166290936
200027477,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.3906349701,-34.6166290936
200027485,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.3906349701,-34.6166290936
200027493,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.3906349701,-34.6166290936
200027507,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.3906349701,-34.6166290936
200027515,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.3906349701,-34.6166290936
200027523,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.3906349701,-34.6166290936
200027531,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,,Antonio Alvarez Jonte,4334,Propiedad del ENA,695.08,-58.5016067465,-34.6177824072
200027541,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,,Antonio Alvarez Jonte,4334,Propiedad del ENA,1056.03,-58.5015072563,-34.6177907029
200027558,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,,Antonio Alvarez Jonte,4334,Propiedad del ENA,771.12,-58.5015173838,-34.6177689942
200027851,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,501.39,-58.3763702113,-34.6136873912
200027868,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,501.39,-58.3763702113,-34.6136873912
200027876,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,504.22,-58.3763710324,-34.6136878346
200027884,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,504.22,-58.3763710324,-34.6136878346
200027892,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,504.22,-58.3763710324,-34.6136878346
200027906,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,504.22,-58.3763710324,-34.6136878346
200027914,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200027922,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200027930,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200027949,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200027957,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200027965,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200027973,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200027981,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200027991,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200028007,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200028015,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200028023,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200028031,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200028041,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200028058,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200028066,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200028074,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200028082,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200028090,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200028104,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.99,-58.3763710482,-34.6136878021
200028112,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200028120,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200028139,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763710971,-34.6136877635
200028147,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,504.22,-58.3763710324,-34.6136878346
