codigo_del_inmueble,organizacion,pais,provincia,departamento,localidad,calle,numero,situacion_inmueble,superficie_aproximada_m2,longitud,latitud
795,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Estados Unidos,Washington,,Washington Dc,I Street Nw,2405,Propiedad del ENA,265.06,-77.05214538,38.90092932
809,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Estados Unidos,Virginia,,Mclean,Falstaff,7702,Propiedad del ENA,1018.06,-77.21358021,38.93897211
604,ESTADO MAYOR GENERAL DEL EJERCITO,Colombia,Bogotá,,Usaquén,Carreras 14 y Calle 112-60,115,Propiedad del ENA,533.09,-74.04106958,4.695152392
9900000011,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Alemania,Berlin,,Berlin,Auf Dem Grat,52,Propiedad del ENA,863.06,13.27920024,52.451855
9900000021,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Alemania,Bonn,,Bonn,Robert Koch Strasse,104,Propiedad del ENA,1375.36,7.096773869,50.70620327
9900000038,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Arabia Saudí,Riyadh,,Riyadh,Diplomatic Quarter Dear, -,Propiedad del ENA,9867.46,46.62269307,24.677747
9900000046,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Australia,Canberra,,Canberra,Mugga Way,58,Propiedad del ENA,3086.96,149.1222367,-35.32662286
9900000054,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Bolivia,Sopocachi,,La Paz,Agustin Aspiazu,475,Propiedad del ENA,294.08,-68.17051864,-16.55475178
9900000062,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Bolivia,Sopocachi,,La Paz,Aspiazu Esquina Sanchez Lima,497,Propiedad del ENA,424.46,-68.11738011,-16.50498073
9900000070,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Bolivia,Sopocachi,,La Paz,Macario Pinilla,485,Propiedad del ENA,1037.62,-68.12307117,-16.5053358
9900000089,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Brasil,Brasilia,,Brasilia,Quadra,803,Propiedad del ENA,21234.74,-47.87821929,-15.8118108
9900000127,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Canadá,Ontario,,Carlenton,Avenida Acacia,699,Propiedad del ENA,71.11,-75.60511318,45.45443547
9900000135,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Chile,Santiago de Chile,,Region Metropolitana,Miraflores,285,Propiedad del ENA,469.99,-70.63179136,-33.43282069
9900000143,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Chile,Santiago de Chile,,Santiado de Chile,Ahumada,327-341,Propiedad del ENA,822.52,-70.64360447,-33.43612789
9900000186,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Chile,Valparaiso,,Comuna de Valparaiso,Blanco Encalada,625,Propiedad del ENA,204.79,-70.36535243,-23.64621727
9900000194,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Chile,Antofagasta,,Comuna de Antofagasta,Blanco Encalada,1933/37,Propiedad del ENA,140.91,-70.35122213,-23.64345541
9900000232,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Dinamarca,Copenhague,,Gentofte,Sofievei,27,Propiedad del ENA,2433.86,12.57020404,55.73294499
9900000240,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Ecuador,Quito,,Pichincha,Avenida Seis de Diciembre,2920,Propiedad del ENA,2408.35,-78.47825977,-0.194026044
9900000259,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Ecuador,Quito,,Pichincha,Avenida Amazonas,477,Propiedad del ENA,1197.47,-78.47982446,-0.177558995
9900000267,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,España,Madrid,,Distrito Municipal de Buenavista,Fernando el Santo,11,Propiedad del ENA,363.42,-3.692240865,40.42876526
9900000275,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Estados Unidos,Nueva York,,Manhattan,West 56 Street,dic-14,Propiedad del ENA,510.16,-73.96465239,40.7625178
9900000283,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Estados Unidos,California,,Los Angeles,South Plymouth Boulevard,403,Propiedad del ENA,2471.02,-118.3193565,34.06689203
9900000291,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Estados Unidos,Distrito de Columbia,,Washington Dc,Wyoming Ave,2132,Propiedad del ENA,764.45,-77.04047391,38.91713147
9900000305,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Estados Unidos,Distrito de Columbia,,Washington Dc,Q. Street,1815,Propiedad del ENA,4409.74,-77.04081017,38.90321582
9900000313,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Estados Unidos,Distrito de Columbia,,Washington Dc,New Hampshire Ave,1600,Propiedad del ENA,1665.48,-77.0387262,38.91140399
9900000348,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Francia,Paris,,-,Impasse Kleber,S/N,Propiedad del ENA,360.49,2.290142434,48.86823212
9900000356,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Francia,Paris,,Boulogne Sur Met,Grand Rue,105,Propiedad del ENA,170.69,1.609598898,50.72465884
9900000364,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Italia,Roma,,-,"Piazza Dell"" Esquilino",2,Propiedad del ENA,406.03,12.49708635,41.89876989
9900000372,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Italia,Roma,,Roma,Vittorio Veneto,7,Propiedad del ENA,603.05,12.48878158,41.90448768
9900000380,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Irlanda,Dublin,,Dublin,Ailesbury Drive,15,Propiedad del ENA,322.88,-6.227059858,53.32085127
9900000399,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Japón,Distrito de Minato-Ku,,Tokio,"Moto -Azabu, 2 Chome, Minato-Ku",14-14,Propiedad del ENA,355.27,139.7309543,35.65290966
9900000402,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Kenia,-,,Nairobi,Kitisuru Estate,30283,Propiedad del ENA,10162.66,36.77495925,-1.237995765
9900000410,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,México,Distrito Federal,,Lomas de Chapultepec,Monte Stanovoi,110,Propiedad del ENA,1581.76,-99.20813203,19.42904122
9900000429,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Países Bajos,Municipio de la Haya,,-,Javastraat,20,Propiedad del ENA,166.73,4.93244759,52.36333803
9900000437,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Países Bajos,Municipio de Wassenaar,,-,Schouwweg,87/89,Propiedad del ENA,3719.66,4.369645653,52.12320079
9900000453,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Paraguay,Distrito de San Roque,,Asunción,Calle de la Residenta,S/N,Propiedad del ENA,4043.16,-57.61503567,-25.28624535
9900000461,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Perú,Lima,,Lima,Avenida Arequipa,121,Propiedad del ENA,1521.38,-77.03216337,-12.06405153
9900000471,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Perú,Lima,,Lima,Pablo Bermudez,143,Propiedad del ENA,264.34,-77.05731295,-12.01595249
9900000488,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Suecia,-,,Djurssholm,Svalnasvagen,8,Propiedad del ENA,4843.77,18.09528007,59.40929252
9900000496,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Uruguay,-,,Montevideo,Avenida 19 de Abril,3309,Propiedad del ENA,605.68,-56.19373332,-34.85851768
9900000501,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Uruguay,-,,Montevideo,Cuareim,1466/70/76,Propiedad del ENA,615.26,-56.18289063,-34.89901071
9900000518,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Uruguay,-,,Montevideo,Cuareim,1460/62/64,Propiedad del ENA,552.56,-56.18207569,-34.8987055
9900000526,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Uruguay,-,,Montevideo,Sanlucar,1577,Propiedad del ENA,1033.41,-56.05635382,-34.8868937
9900000534,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Uruguay,-,,Montevideo,Wilson Ferreira Aldunate,1281,Propiedad del ENA,308.1,-56.18140249,-34.89857623
9900000577,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,Noruega,-,,Olso,Bigdoy Alle,77,Propiedad del ENA,689.47,10.69620428,59.91982722
200024044,BIBLIOTECA NACIONAL,Argentina,Ciudad Autonoma de Buenos Aires,,,Austria,2609,Propiedad del ENA,21670.05,-58.39772739,-34.58412887
200009967,COMISIÓN NACIONAL DE ACTIVIDADES ESPACIALES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avenida Paseo Colon,751,Propiedad del ENA,346.21,-58.36965711,-34.61670693
200009975,COMISIÓN NACIONAL DE ACTIVIDADES ESPACIALES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Balcarce,773,Propiedad del ENA,417.06,-58.37026188,-34.61672396
600099671,COMISIÓN NACIONAL DE ACTIVIDADES ESPACIALES,Argentina,Buenos Aires,Punta Indio,Punta Indio,Ruta Provincial 36,115,Alquilado,185903.77,-57.33358551,-35.5354173
1400006616,COMISIÓN NACIONAL DE ACTIVIDADES ESPACIALES,Argentina,Cordoba,Santa Maria,Falda de Cañete,Ruta C45,8,Propiedad del ENA,4189755.58,-64.46228038,-31.52636386
6200005511,COMISIÓN NACIONAL DE ACTIVIDADES ESPACIALES,Argentina,Rio Negro,Bariloche,San Carlos de Bariloche,Vicealmirante O'Connor,587,Alquilado,314.08,-71.30114839,-41.13341745
200002024,INSTITUTO GEOGRÁFICO NACIONAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av Cabildo,381,Propiedad del ENA,180432.63,-58.43685207,-34.57178723
600001450,INSTITUTO GEOGRÁFICO NACIONAL,Argentina,Buenos Aires,General San Martin,Miguelete,Savio,1898,Propiedad del ENA,454203.56,-58.51550236,-34.57406854
200023455,INSTITUTO NACIONAL DE SEMILLAS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Venezuela,162,Alquilado,145792.5,-58.36748587,-34.61461131
600001728,INSTITUTO NACIONAL DE TECNOLOGÍA INDUSTRIAL,Argentina,Buenos Aires,General San Martin,Miguelete,Avenida General Paz,5445,Propiedad del ENA,454203.56,-58.51550236,-34.57406854
600001744,INSTITUTO NACIONAL DE TECNOLOGÍA INDUSTRIAL,Argentina,Buenos Aires,General Pueyrredon,Mar del Plata,Marcelo T. de Alvear,1168,Propiedad del ENA,1307.16,-57.56357238,-38.03952498
600002236,INSTITUTO NACIONAL DE VITIVINICULTURA,Argentina,Buenos Aires,General Pueyrredon,Mar del Plata,Dorrego,236,Propiedad del ENA,433.46,-57.5492787,-37.98164303
1000002204,INSTITUTO NACIONAL DE VITIVINICULTURA,Argentina,Catamarca,Tinogasta,Tinogasta,Estación Terminal de Omnibus,LOCALES 15 Y 16,Alquilado,386.16,-67.55931661,-28.06801961
1400001371,INSTITUTO NACIONAL DE VITIVINICULTURA,Argentina,Cordoba,Capital,Cordoba,Calle Humberto Primo,832,Propiedad del ENA,288.21,-64.19285381,-31.40656243
2200000393,INSTITUTO NACIONAL DE VITIVINICULTURA,Argentina,Chaco,San Fernando,Resistencia,Calle Arbos y Blanco,925,Propiedad del ENA,33,-58.9893943,-27.46322825
5000000495,INSTITUTO NACIONAL DE VITIVINICULTURA,Argentina,Mendoza,Guaymallen,Buena Nueva,Calle Tirasso,2131,Propiedad del ENA,97348.62,-68.75687794,-32.89546149
